GEO,GEOID2,est_pop
1500000US061130106051,61130106051,2277
1500000US061130106052,61130106052,1089
1500000US061130106061,61130106061,1142
1500000US061130106062,61130106062,1740
1500000US061130106063,61130106063,950
1500000US061130106064,61130106064,2929
1500000US061130106065,61130106065,636
1500000US061130106071,61130106071,1246
1500000US061130106072,61130106072,751
1500000US061130106073,61130106073,2314
1500000US061130106081,61130106081,1602
1500000US061130106082,61130106082,4145
1500000US061130106083,61130106083,608
1500000US061130107011,61130107011,1510
1500000US061130107012,61130107012,2178
1500000US061130107013,61130107013,752
1500000US061130107014,61130107014,786
1500000US061130107031,61130107031,672
1500000US061130107032,61130107032,1899
1500000US061130107033,61130107033,1958
1500000US061130107034,61130107034,1287
1500000US061130107041,61130107041,2577
1500000US061130108001,61130108001,1733
1500000US061130108002,61130108002,1087
1500000US061130108003,61130108003,909
1500000US061130109011,61130109011,2436
1500000US061130109012,61130109012,1135
1500000US061130109013,61130109013,1928
1500000US061130109021,61130109021,2208
1500000US061130109022,61130109022,2688
1500000US061130109023,61130109023,1401
1500000US061130110011,61130110011,2235
1500000US061130110012,61130110012,2829
1500000US061130110013,61130110013,2055
1500000US061130110021,61130110021,1427
1500000US061130110022,61130110022,1269
1500000US061130110023,61130110023,1059
1500000US061130111011,61130111011,1419
1500000US061130111012,61130111012,1660
1500000US061130111021,61130111021,2876
1500000US061130111022,61130111022,2172
1500000US061130111031,61130111031,1993
1500000US061130111032,61130111032,1054
1500000US061130112031,61130112031,1517
1500000US061130112032,61130112032,1052
1500000US061130112041,61130112041,2053
1500000US061130112042,61130112042,1835
1500000US061130112043,61130112043,1605
1500000US061130112051,61130112051,2293
1500000US061130112052,61130112052,1313
1500000US061130112053,61130112053,1115
1500000US061130112054,61130112054,1524
1500000US061130112055,61130112055,1771
1500000US061130112061,61130112061,882
1500000US061130112062,61130112062,2918
1500000US061130112063,61130112063,4286
1500000US061130113001,61130113001,1371
1500000US061130113002,61130113002,1030
1500000US061130113003,61130113003,3483
1500000US061130113004,61130113004,2134
1500000US061130113005,61130113005,936
1500000US061130114001,61130114001,1007
1500000US061130114002,61130114002,1938
1500000US061130114003,61130114003,1305
1500000US061130115001,61130115001,511
1500000US061130115002,61130115002,694
1500000US061130115003,61130115003,3082
1500000US061130115004,61130115004,577
1500000US061130115005,61130115005,1085
