GEO,GEOID2,MMHI,error
1500000US060770036014,60770036014,86544,34783
1500000US060770036021,60770036021,41979,21408
1500000US060770036022,60770036022,31979,24845
1500000US060770036023,60770036023,66146,12046
1500000US060770037001,60770037001,-,**
1500000US060770037002,60770037002,51384,44605
1500000US060770037003,60770037003,21857,11908
1500000US060770038011,60770038011,60550,11307
1500000US060770038012,60770038012,57601,13199
1500000US060770038013,60770038013,70865,24116
1500000US060770038021,60770038021,78796,37199
1500000US060770038022,60770038022,51944,15490
1500000US060770038023,60770038023,66484,12769
1500000US060770038031,60770038031,27941,22739
1500000US060770038032,60770038032,48250,29877
1500000US060770038033,60770038033,50859,21173
1500000US060770039001,60770039001,46818,13215
1500000US060770039002,60770039002,58958,16237
1500000US060770040011,60770040011,49375,8985
1500000US060770040012,60770040012,40163,4756
1500000US060770040021,60770040021,108425,12398
1500000US060770041021,60770041021,90110,57646
1500000US060770041022,60770041022,55909,15628
1500000US060770041023,60770041023,84161,6954
1500000US060770041041,60770041041,98061,6768
1500000US060770041051,60770041051,103487,37914
1500000US060770041052,60770041052,69107,19500
1500000US060770041053,60770041053,65043,12183
1500000US060770041061,60770041061,57500,9638
1500000US060770041062,60770041062,91500,4842
1500000US060770042011,60770042011,51916,5344
1500000US060770042012,60770042012,57098,17140
1500000US060770042013,60770042013,59040,8298
1500000US060770042014,60770042014,62782,23387
1500000US060770042015,60770042015,81250,22953
1500000US060770042021,60770042021,89821,24547
1500000US060770042031,60770042031,40607,8259
1500000US060770042032,60770042032,43884,14362
1500000US060770042041,60770042041,27841,8324
1500000US060770042042,60770042042,81667,14133
1500000US060770042043,60770042043,104375,79941
1500000US060770043021,60770043021,23780,19761
1500000US060770043022,60770043022,36585,16173
1500000US060770043023,60770043023,56681,21190
1500000US060770043024,60770043024,51667,16864
1500000US060770043031,60770043031,81579,35194
1500000US060770043032,60770043032,65250,12737
1500000US060770043033,60770043033,61250,13037
1500000US060770043034,60770043034,71250,31513
1500000US060770043051,60770043051,64072,17182
1500000US060770043052,60770043052,69836,27581
1500000US060770043071,60770043071,58148,11553
1500000US060770043072,60770043072,41031,8801
1500000US060770043073,60770043073,67763,29604
1500000US060770043081,60770043081,74375,16425
1500000US060770043082,60770043082,31823,12701
1500000US060770044021,60770044021,62558,14917
1500000US060770044022,60770044022,39013,11466
1500000US060770044031,60770044031,30849,11256
1500000US060770044032,60770044032,40119,5620
1500000US060770044041,60770044041,31406,5250
1500000US060770044042,60770044042,31898,4782
1500000US060770044043,60770044043,35469,17623
1500000US060770045011,60770045011,37125,7482
1500000US060770045012,60770045012,49402,8112
1500000US060770045021,60770045021,37548,10807
1500000US060770045022,60770045022,28059,5558
1500000US060770046001,60770046001,55678,6430
1500000US060770046002,60770046002,52542,11658
1500000US060770046003,60770046003,135833,31433
1500000US060770046004,60770046004,53571,23856
1500000US060770047011,60770047011,45833,10545
1500000US060770047012,60770047012,58300,9994
1500000US060770047031,60770047031,73447,10196
1500000US060770047032,60770047032,86394,19777
1500000US060770047041,60770047041,54609,15569
1500000US060770047042,60770047042,90250,15853
1500000US060770047043,60770047043,84625,40287
1500000US060770047044,60770047044,74444,10497
1500000US060770048001,60770048001,71731,31354
1500000US060770048002,60770048002,102361,22251
1500000US060770048003,60770048003,65461,18733
1500000US060770048004,60770048004,73679,15253
1500000US060770049011,60770049011,65000,25630
1500000US060770049012,60770049012,77537,25330
1500000US060770049013,60770049013,-,**
1500000US060770049021,60770049021,83523,23480
1500000US060770049022,60770049022,-,**
1500000US060770049023,60770049023,55125,14130
1500000US060770049024,60770049024,61802,12987
1500000US060770050011,60770050011,102660,24865
1500000US060770050012,60770050012,41140,27017
1500000US060770050013,60770050013,58000,30382
1500000US060770050031,60770050031,63333,38066
1500000US060770050032,60770050032,107529,14002
1500000US060770050041,60770050041,82109,9725
1500000US060770050042,60770050042,55583,21444
1500000US060770050043,60770050043,114271,33836
1500000US060770051061,60770051061,72778,26719
1500000US060770051062,60770051062,87536,12333
1500000US060770051081,60770051081,64306,19268
1500000US060770051082,60770051082,35034,13313
1500000US060770051083,60770051083,58668,13175
1500000US060770051091,60770051091,40313,11320
1500000US060770051092,60770051092,37847,10788
1500000US060770051093,60770051093,-,**
1500000US060770051101,60770051101,62813,38962
1500000US060770051102,60770051102,70478,10771
1500000US060770051103,60770051103,54944,21355
1500000US060770051104,60770051104,56875,20525
1500000US060770051105,60770051105,40219,14815
1500000US060770051131,60770051131,109554,9907
1500000US060770051132,60770051132,32272,17164
1500000US060770051141,60770051141,82899,17665
1500000US060770051142,60770051142,93623,12095
1500000US060770051191,60770051191,82205,7269
1500000US060770051192,60770051192,60595,36846
1500000US060770051221,60770051221,83784,6665
1500000US060770051231,60770051231,84646,9646
1500000US060770051232,60770051232,51582,2878
1500000US060770051241,60770051241,70345,8543
1500000US060770051242,60770051242,33858,3757
1500000US060770051251,60770051251,54632,19975
1500000US060770051252,60770051252,48977,12574
1500000US060770051261,60770051261,50938,11107
1500000US060770051262,60770051262,45945,7471
1500000US060770051271,60770051271,79702,13065
1500000US060770051272,60770051272,82697,9446
1500000US060770051291,60770051291,47917,19771
1500000US060770051292,60770051292,53553,11895
1500000US060770051301,60770051301,82292,26743
1500000US060770051302,60770051302,58542,24021
1500000US060770051311,60770051311,35150,5569
1500000US060770051312,60770051312,65156,18395
1500000US060770051313,60770051313,66220,9138
1500000US060770051321,60770051321,50956,18399
1500000US060770051322,60770051322,58194,15746
1500000US060770051323,60770051323,32284,12803
1500000US060770051331,60770051331,68882,28043
1500000US060770051332,60770051332,87361,27554
1500000US060770051333,60770051333,40435,26930
1500000US060770051334,60770051334,52656,33018
1500000US060770051341,60770051341,79688,11196
1500000US060770051342,60770051342,61995,16801
1500000US060770051343,60770051343,83125,29837
1500000US060770051351,60770051351,75833,10039
1500000US060770051352,60770051352,82794,10134
1500000US060770052021,60770052021,65625,12284
1500000US060770052022,60770052022,114792,25992
1500000US060770052061,60770052061,60270,26723
1500000US060770052062,60770052062,195096,87598
1500000US060770052063,60770052063,119748,5738
1500000US060770052064,60770052064,84759,30347
1500000US060770052065,60770052065,85758,67003
1500000US060770052071,60770052071,111071,22117
1500000US060770052072,60770052072,109794,6316
1500000US060770052081,60770052081,118796,20712
1500000US060770052082,60770052082,71012,9425
1500000US060770052083,60770052083,75927,9488
1500000US060770052091,60770052091,70000,15019
1500000US060770052092,60770052092,107563,18886
1500000US060770052093,60770052093,125907,6210
1500000US060770052101,60770052101,89417,7482
1500000US060770052102,60770052102,142727,16096
1500000US060770052103,60770052103,91923,4036
1500000US060770053021,60770053021,57370,30146
1500000US060770053022,60770053022,73291,9866
1500000US060770053023,60770053023,55750,13076
1500000US060770053024,60770053024,61434,16632
1500000US060770053025,60770053025,45357,22996
1500000US060770053031,60770053031,37045,12573
1500000US060770053032,60770053032,83958,20480
1500000US060770053033,60770053033,43472,18166
1500000US060770053034,60770053034,39167,23910
1500000US060770053035,60770053035,31607,21570
1500000US060770053051,60770053051,52917,14726
1500000US060770053052,60770053052,78558,9539
1500000US060770053053,60770053053,59375,6314
1500000US060770053054,60770053054,110000,28728
1500000US060770053071,60770053071,68167,18206
1500000US060770053072,60770053072,61159,4810
1500000US060770053081,60770053081,50417,17962
1500000US060770053082,60770053082,65804,23734
1500000US060770053083,60770053083,89853,17216
1500000US060770054031,60770054031,56250,28069
1500000US060770054032,60770054032,85568,26898
1500000US060770054033,60770054033,103250,16586
1500000US060770054034,60770054034,87379,15044
1500000US060770054051,60770054051,85536,8927
1500000US060770054052,60770054052,26875,15511
1500000US060770054061,60770054061,54423,7194
1500000US060770054062,60770054062,47563,13532
1500000US060770055011,60770055011,53393,8683
1500000US060770055012,60770055012,58750,14020
1500000US060770055021,60770055021,99583,18440
1500000US060770055022,60770055022,61833,42117
1500000US060952501031,60952501031,58571,23633
1500000US060952501032,60952501032,68846,20462
1500000US060952501033,60952501033,69375,21853
1500000US060952501041,60952501041,98125,17720
1500000US060952501042,60952501042,82679,20058
1500000US060952501051,60952501051,53692,19595
1500000US060952501052,60952501052,80263,49371
1500000US060952501053,60952501053,100156,19117
1500000US060952501061,60952501061,164632,22568
1500000US060952501062,60952501062,153661,32368
1500000US060952502001,60952502001,41589,5489
1500000US060952502002,60952502002,89659,28598
1500000US060952502003,60952502003,46771,21187
1500000US060952503001,60952503001,53139,11151
1500000US060952503002,60952503002,49196,20307
1500000US060952503003,60952503003,58906,31252
1500000US060952504001,60952504001,49000,15925
1500000US060952504002,60952504002,65493,13357
1500000US060952504003,60952504003,45488,25601
1500000US060952505011,60952505011,61591,19264
1500000US060952505012,60952505012,69500,26070
1500000US060952505021,60952505021,72868,12999
1500000US060952505022,60952505022,68750,19427
1500000US060952506011,60952506011,61726,20722
1500000US060952506012,60952506012,69095,20953
1500000US060952506013,60952506013,111250,29948
1500000US060952506041,60952506041,80625,31757
1500000US060952506042,60952506042,79896,76681
1500000US060952506043,60952506043,105370,30911
1500000US060952506051,60952506051,91652,17456
1500000US060952506052,60952506052,102404,32472
1500000US060952506053,60952506053,94702,23097
1500000US060952507011,60952507011,35109,20247
1500000US060952507012,60952507012,49063,19384
1500000US060952508011,60952508011,114118,14102
1500000US060952508012,60952508012,45025,14799
1500000US060952508013,60952508013,42090,3242
1500000US060952509001,60952509001,20134,14557
1500000US060952509002,60952509002,21344,5105
1500000US060952510001,60952510001,60759,13369
1500000US060952510002,60952510002,50516,16139
1500000US060952510003,60952510003,45080,13764
1500000US060952511001,60952511001,45064,17120
1500000US060952511002,60952511002,31154,20430
1500000US060952512001,60952512001,54931,28789
1500000US060952512002,60952512002,40357,25573
1500000US060952512003,60952512003,49028,22634
1500000US060952513001,60952513001,53214,44930
1500000US060952513002,60952513002,64792,22072
1500000US060952513003,60952513003,85819,7965
1500000US060952514001,60952514001,47335,26663
1500000US060952514002,60952514002,87019,31121
1500000US060952514003,60952514003,83625,35023
1500000US060952515001,60952515001,39479,9726
1500000US060952515002,60952515002,59219,26543
1500000US060952515003,60952515003,32401,3091
1500000US060952516001,60952516001,28516,9771
1500000US060952516002,60952516002,32177,13043
1500000US060952517011,60952517011,40507,10267
1500000US060952517012,60952517012,63984,19314
1500000US060952517021,60952517021,62035,18695
1500000US060952517022,60952517022,70938,21747
1500000US060952518021,60952518021,23606,4509
1500000US060952518031,60952518031,76607,22910
1500000US060952518032,60952518032,66471,28104
1500000US060952518033,60952518033,73286,7642
1500000US060952518034,60952518034,72188,20384
1500000US060952518041,60952518041,55733,26398
1500000US060952518042,60952518042,83929,23357
1500000US060952518043,60952518043,106767,11530
1500000US060952519011,60952519011,41917,11985
1500000US060952519012,60952519012,31167,3341
1500000US060952519013,60952519013,53601,15134
1500000US060952519021,60952519021,41637,11098
1500000US060952519022,60952519022,50441,14505
1500000US060952519023,60952519023,-,**
1500000US060952519024,60952519024,72188,27586
1500000US060952519031,60952519031,83052,13695
1500000US060952519032,60952519032,54559,18900
1500000US060952519033,60952519033,83777,3924
1500000US060952520001,60952520001,61339,33835
1500000US060952520002,60952520002,102411,37483
1500000US060952520003,60952520003,74484,34798
1500000US060952520004,60952520004,95236,40816
1500000US060952521021,60952521021,54825,15021
1500000US060952521022,60952521022,87321,13625
1500000US060952521031,60952521031,71006,22440
1500000US060952521032,60952521032,116510,24937
1500000US060952521033,60952521033,61250,22268
1500000US060952521041,60952521041,119261,37586
1500000US060952521042,60952521042,142602,6994
1500000US060952521043,60952521043,160132,22655
1500000US060952521051,60952521051,129464,34215
1500000US060952521052,60952521052,90441,11683
1500000US060952521061,60952521061,132716,17696
1500000US060952521062,60952521062,119444,33239
1500000US060952521063,60952521063,60474,16763
1500000US060952521071,60952521071,93711,16990
1500000US060952521072,60952521072,115100,24611
1500000US060952521081,60952521081,110197,9034
1500000US060952521082,60952521082,53780,9101
1500000US060952522011,60952522011,105677,24617
1500000US060952522012,60952522012,105792,53445
1500000US060952522013,60952522013,-,**
1500000US060952522014,60952522014,146083,27543
1500000US060952522021,60952522021,140605,46582
1500000US060952522022,60952522022,87132,33197
1500000US060952522023,60952522023,107792,35731
1500000US060952522024,60952522024,109630,20272
1500000US060952523051,60952523051,105000,6793
1500000US060952523052,60952523052,88942,18714
1500000US060952523053,60952523053,97957,9980
1500000US060952523061,60952523061,127500,10100
1500000US060952523062,60952523062,70774,12927
1500000US060952523101,60952523101,136528,13477
1500000US060952523102,60952523102,146250,72863
1500000US060952523111,60952523111,117375,28771
1500000US060952523112,60952523112,125429,30407
1500000US060952523113,60952523113,125156,24692
1500000US060952523121,60952523121,101528,13058
1500000US060952523122,60952523122,60139,11421
1500000US060952523131,60952523131,44053,23223
1500000US060952523132,60952523132,82656,71507
1500000US060952523133,60952523133,126133,23027
1500000US060952523141,60952523141,85786,10082
1500000US060952523142,60952523142,56616,8543
1500000US060952523143,60952523143,87439,10842
1500000US060952523151,60952523151,87000,18721
1500000US060952523152,60952523152,104583,10882
1500000US060952523153,60952523153,101188,6589
1500000US060952523161,60952523161,90147,16868
1500000US060952523162,60952523162,75288,17092
1500000US060952523171,60952523171,137061,45357
1500000US060952523172,60952523172,104517,13290
1500000US060952524011,60952524011,56250,40122
1500000US060952524012,60952524012,57895,21867
1500000US060952524013,60952524013,75188,27398
1500000US060952524014,60952524014,53125,14195
1500000US060952524021,60952524021,57778,20299
1500000US060952524022,60952524022,78608,8768
1500000US060952524023,60952524023,32802,18180
1500000US060952525011,60952525011,78472,17624
1500000US060952525012,60952525012,32344,16286
1500000US060952525021,60952525021,38036,10343
1500000US060952525022,60952525022,38409,13658
1500000US060952526041,60952526041,39702,30931
1500000US060952526042,60952526042,51156,10461
1500000US060952526043,60952526043,-,**
1500000US060952526051,60952526051,34931,12942
1500000US060952526052,60952526052,61620,12540
1500000US060952526053,60952526053,42109,9046
1500000US060952526061,60952526061,37917,6106
1500000US060952526062,60952526062,35000,15512
1500000US060952526063,60952526063,49125,32177
1500000US060952526071,60952526071,43611,13175
1500000US060952526072,60952526072,37434,8497
1500000US060952526081,60952526081,34779,12443
1500000US060952526082,60952526082,49295,6792
1500000US060952526101,60952526101,64207,10991
1500000US060952526102,60952526102,79250,13817
1500000US060952526111,60952526111,58060,12069
1500000US060952526112,60952526112,58250,11263
1500000US060952526113,60952526113,39185,9335
1500000US060952527021,60952527021,47434,26442
1500000US060952527022,60952527022,42457,31940
1500000US060952527023,60952527023,65769,49764
1500000US060952527024,60952527024,102292,17529
1500000US060952527025,60952527025,95179,30407
1500000US060952527026,60952527026,84141,39361
1500000US060952527031,60952527031,75956,24435
1500000US060952527032,60952527032,70379,12657
1500000US060952527033,60952527033,72314,24548
1500000US060952527041,60952527041,55769,14206
1500000US060952527042,60952527042,61991,50953
1500000US060952527043,60952527043,95114,24041
1500000US060952527044,60952527044,55500,43620
1500000US060952527045,60952527045,52031,9135
1500000US060952527051,60952527051,76516,10777
1500000US060952527052,60952527052,73125,27343
1500000US060952527053,60952527053,77813,29703
1500000US060952527054,60952527054,100375,30568
1500000US060952527055,60952527055,90268,34361
1500000US060952527061,60952527061,89615,11033
1500000US060952527071,60952527071,51528,8878
1500000US060952527072,60952527072,52727,17754
1500000US060952527073,60952527073,79167,22575
1500000US060952528011,60952528011,-,**
1500000US060952528012,60952528012,-,**
1500000US060952528013,60952528013,61354,21822
1500000US060952528014,60952528014,44489,7433
1500000US060952528015,60952528015,96071,32155
1500000US060952528021,60952528021,55333,6041
1500000US060952528022,60952528022,-,**
1500000US060952529031,60952529031,90284,59352
1500000US060952529032,60952529032,141741,24445
1500000US060952529033,60952529033,121250,44269
1500000US060952529034,60952529034,67083,22532
1500000US060952529041,60952529041,77130,20093
1500000US060952529042,60952529042,105435,19268
1500000US060952529043,60952529043,58587,2414
1500000US060952529081,60952529081,94432,32369
1500000US060952529082,60952529082,53849,8628
1500000US060952529083,60952529083,94797,19128
1500000US060952529091,60952529091,81875,17319
1500000US060952529092,60952529092,104924,25554
1500000US060952529101,60952529101,81101,4716
1500000US060952529102,60952529102,63929,26219
1500000US060952529103,60952529103,109601,35274
1500000US060952529104,60952529104,103750,45552
1500000US060952529111,60952529111,51667,7624
1500000US060952529112,60952529112,43788,13802
1500000US060952529113,60952529113,72895,41425
1500000US060952529114,60952529114,38561,11280
1500000US060952529121,60952529121,146125,56772
1500000US060952529122,60952529122,87411,29531
1500000US060952529123,60952529123,71920,29261
1500000US060952529124,60952529124,117569,23177
1500000US060952529125,60952529125,142500,21737
1500000US060952529131,60952529131,80625,15196
1500000US060952529132,60952529132,108750,45437
1500000US060952529133,60952529133,91429,28168
1500000US060952529134,60952529134,100417,12871
1500000US060952529141,60952529141,96923,12499
1500000US060952529142,60952529142,52404,18206
1500000US060952529143,60952529143,114453,29208
1500000US060952529151,60952529151,116875,20801
1500000US060952529152,60952529152,126579,9615
1500000US060952530001,60952530001,-,**
1500000US060952531011,60952531011,54886,45699
1500000US060952531012,60952531012,45263,12001
1500000US060952531013,60952531013,56875,6588
1500000US060952531014,60952531014,80573,23187
1500000US060952531015,60952531015,76332,4310
1500000US060952531016,60952531016,66786,30610
1500000US060952531051,60952531051,34323,32302
1500000US060952531052,60952531052,50896,16447
1500000US060952531053,60952531053,-,**
1500000US060952531054,60952531054,49832,39100
1500000US060952531055,60952531055,41159,14928
1500000US060952531061,60952531061,63750,46303
1500000US060952531062,60952531062,81587,33389
1500000US060952531063,60952531063,65313,18618
1500000US060952531071,60952531071,60035,19557
1500000US060952531072,60952531072,61875,19977
1500000US060952531073,60952531073,42153,18637
1500000US060952531074,60952531074,47629,11446
1500000US060952531081,60952531081,78026,12474
1500000US060952531082,60952531082,59944,16773
1500000US060952531083,60952531083,98618,22666
1500000US060952532011,60952532011,106707,11607
1500000US060952532012,60952532012,102955,23613
1500000US060952532013,60952532013,102689,38731
1500000US060952532014,60952532014,85104,9920
1500000US060952532031,60952532031,64167,11119
1500000US060952532032,60952532032,87880,30384
1500000US060952532033,60952532033,47891,17301
1500000US060952532041,60952532041,78264,46085
1500000US060952532042,60952532042,88352,29744
1500000US060952532043,60952532043,132917,20034
1500000US060952532044,60952532044,45974,10161
1500000US060952532045,60952532045,39880,13053
1500000US060952532051,60952532051,113894,13321
1500000US060952532052,60952532052,81806,39911
1500000US060952532053,60952532053,37500,10369
1500000US060952532061,60952532061,129375,29283
1500000US060952532062,60952532062,101635,20115
1500000US060952533001,60952533001,94250,18115
1500000US060952533002,60952533002,87083,27663
1500000US060952534021,60952534021,60882,31230
1500000US060952534022,60952534022,-,**
1500000US060952534023,60952534023,60792,31621
1500000US060952534024,60952534024,69813,26875
1500000US060952534025,60952534025,71742,21414
1500000US060952534031,60952534031,71827,39438
1500000US060952534032,60952534032,79375,27307
1500000US060952534033,60952534033,98110,9469
1500000US060952534041,60952534041,67396,11913
1500000US060952534042,60952534042,75521,59798
1500000US060952534043,60952534043,61645,35579
1500000US060952534044,60952534044,81750,16267
1500000US060952535001,60952535001,65456,7514
1500000US060952535002,60952535002,66410,23130
1500000US060952535003,60952535003,56875,22507
1500000US060952535004,60952535004,39327,30376
1500000US060959800001,60959800001,-,**
1500000US061130101011,61130101011,54806,33141
1500000US061130101012,61130101012,-,**
1500000US061130101013,61130101013,38005,10848
1500000US061130101014,61130101014,24073,21262
1500000US061130101021,61130101021,47500,28992
1500000US061130101022,61130101022,44261,14741
1500000US061130101023,61130101023,82083,25203
1500000US061130101024,61130101024,42945,8303
1500000US061130102011,61130102011,58571,7290
1500000US061130102012,61130102012,67792,33530
1500000US061130102031,61130102031,43067,31611
1500000US061130102032,61130102032,20652,4579
1500000US061130102033,61130102033,28057,22431
1500000US061130102034,61130102034,30885,24707
1500000US061130102041,61130102041,32004,15129
1500000US061130102042,61130102042,25357,16563
1500000US061130102043,61130102043,79375,29325
1500000US061130103021,61130103021,57781,15190
1500000US061130103022,61130103022,93016,21167
1500000US061130103023,61130103023,87092,16872
1500000US061130103101,61130103101,80278,15450
1500000US061130103102,61130103102,108182,26593
1500000US061130103103,61130103103,118750,32152
1500000US061130103121,61130103121,87656,16287
1500000US061130103122,61130103122,100625,35583
1500000US061130103123,61130103123,61417,8633
1500000US061130104011,61130104011,117500,49572
1500000US061130104012,61130104012,96856,16405
1500000US061130104013,61130104013,85217,25705
1500000US061130104021,61130104021,112025,27673
1500000US061130104022,61130104022,118672,20168
1500000US061130105011,61130105011,21908,15076
1500000US061130105012,61130105012,53264,31905
1500000US061130105051,61130105051,132857,46426
1500000US061130105052,61130105052,-,**
1500000US061130105053,61130105053,91033,18857
1500000US061130105081,61130105081,80332,9864
1500000US061130105091,61130105091,47589,40513
1500000US061130105092,61130105092,71339,28728
1500000US061130105101,61130105101,162105,66478
1500000US061130105102,61130105102,54514,26709
1500000US061130105103,61130105103,20762,9471
1500000US061130105104,61130105104,142656,34152
1500000US061130105111,61130105111,97656,30062
1500000US061130105112,61130105112,77969,19956
1500000US061130105121,61130105121,38750,12633
1500000US061130105122,61130105122,103590,20700
1500000US061130105131,61130105131,100592,15758
1500000US061130105132,61130105132,30625,13844
1500000US061130106021,61130106021,36277,13702
1500000US061130106022,61130106022,41719,23992
1500000US061130106023,61130106023,49044,27672
1500000US061130106024,61130106024,24747,16751
1500000US061130106051,61130106051,119526,16830
1500000US061130106052,61130106052,83750,76371
1500000US061130106061,61130106061,51250,28432
1500000US061130106062,61130106062,96100,13036
1500000US061130106063,61130106063,95197,20727
1500000US061130106064,61130106064,53750,20511
1500000US061130106065,61130106065,124293,44989
1500000US061130106071,61130106071,64783,12989
1500000US061130106072,61130106072,141667,49469
1500000US061130106073,61130106073,166042,47863
1500000US061130106081,61130106081,83676,19639
1500000US061130106082,61130106082,26424,6097
1500000US061130106083,61130106083,60893,28135
1500000US061130107011,61130107011,104844,84565
1500000US061130107012,61130107012,29324,11635
1500000US061130107013,61130107013,50591,3670
1500000US061130107014,61130107014,-,**
1500000US061130107031,61130107031,54625,14753
1500000US061130107032,61130107032,68333,17379
1500000US061130107033,61130107033,15294,8775
1500000US061130107034,61130107034,22450,6387
1500000US061130107041,61130107041,68229,10185
1500000US061130108001,61130108001,61801,14979
1500000US061130108002,61130108002,22634,9455
1500000US061130108003,61130108003,32083,6212
1500000US061130109011,61130109011,56063,15456
1500000US061130109012,61130109012,62878,11822
1500000US061130109013,61130109013,43333,12727
1500000US061130109021,61130109021,43180,12728
1500000US061130109022,61130109022,39641,14835
1500000US061130109023,61130109023,50625,20000
1500000US061130110011,61130110011,56490,11264
1500000US061130110012,61130110012,41629,10658
1500000US061130110013,61130110013,45553,11794
1500000US061130110021,61130110021,75966,27473
1500000US061130110022,61130110022,91875,16762
1500000US061130110023,61130110023,77656,17544
1500000US061130111011,61130111011,46750,22265
1500000US061130111012,61130111012,76389,14558
1500000US061130111021,61130111021,50493,6019
1500000US061130111022,61130111022,28040,8118
1500000US061130111031,61130111031,53214,7123
1500000US061130111032,61130111032,78920,11285
1500000US061130112031,61130112031,88393,12648
1500000US061130112032,61130112032,89821,28570
1500000US061130112041,61130112041,84896,14130
1500000US061130112042,61130112042,54551,8894
1500000US061130112043,61130112043,90432,7506
1500000US061130112051,61130112051,72500,44025
1500000US061130112052,61130112052,123750,60411
1500000US061130112053,61130112053,62137,21667
1500000US061130112054,61130112054,123603,20073
1500000US061130112055,61130112055,90000,30100
1500000US061130112061,61130112061,67589,29970
1500000US061130112062,61130112062,118611,44282
1500000US061130112063,61130112063,92067,29917
1500000US061130113001,61130113001,98917,56081
1500000US061130113002,61130113002,40926,23649
1500000US061130113003,61130113003,81439,7525
1500000US061130113004,61130113004,75781,17371
1500000US061130113005,61130113005,83922,60213
1500000US061130114001,61130114001,64063,30169
1500000US061130114002,61130114002,46250,7552
1500000US061130114003,61130114003,65000,29000
1500000US061130115001,61130115001,52411,6844
1500000US061130115002,61130115002,-,**
1500000US061130115003,61130115003,72409,5113
1500000US061130115004,61130115004,50787,24209
1500000US061130115005,61130115005,62273,43878
